Datevalue,Date,t,Close
24.12.1926,1926-12-24,1926.981,160.46
27.12.1926,1926-12-27,1926.989,159.32
28.12.1926,1926-12-28,1926.992,157.19
29.12.1926,1926-12-29,1926.994,157.5
30.12.1926,1926-12-30,1926.997,156.65
31.12.1926,1926-12-31,1927,157.2
03.01.1927,1927-01-03,1927.006,155.16
04.01.1927,1927-01-04,1927.008,155.53
05.01.1927,1927-01-05,1927.011,155.54
06.01.1927,1927-01-06,1927.014,155.16
07.01.1927,1927-01-07,1927.017,155.53
08.01.1927,1927-01-08,1927.019,155.85
10.01.1927,1927-01-10,1927.025,156.56
11.01.1927,1927-01-11,1927.028,155.68
12.01.1927,1927-01-12,1927.031,155.5
13.01.1927,1927-01-13,1927.033,155.45
14.01.1927,1927-01-14,1927.036,154.91
15.01.1927,1927-01-15,1927.039,154.99
17.01.1927,1927-01-17,1927.044,153.91
18.01.1927,1927-01-18,1927.047,154.11
19.01.1927,1927-01-19,1927.05,155.53
20.01.1927,1927-01-20,1927.053,155.16
21.01.1927,1927-01-21,1927.056,155.51
22.01.1927,1927-01-22,1927.058,155.17
24.01.1927,1927-01-24,1927.064,154.43
25.01.1927,1927-01-25,1927.067,152.73
26.01.1927,1927-01-26,1927.069,153.36
27.01.1927,1927-01-27,1927.072,153.13
28.01.1927,1927-01-28,1927.075,153.86
29.01.1927,1927-01-29,1927.078,155.18
31.01.1927,1927-01-31,1927.083,156.41
01.02.1927,1927-02-01,1927.083,156.26
02.02.1927,1927-02-02,1927.086,154.8
03.02.1927,1927-02-03,1927.089,154.94
04.02.1927,1927-02-04,1927.092,154.51
05.02.1927,1927-02-05,1927.094,154.33
07.02.1927,1927-02-07,1927.1,154.31
08.02.1927,1927-02-08,1927.103,154.86
09.02.1927,1927-02-09,1927.106,155.29
10.02.1927,1927-02-10,1927.108,155.53
11.02.1927,1927-02-11,1927.111,156.05
14.02.1927,1927-02-14,1927.119,157.56
15.02.1927,1927-02-15,1927.122,157.61
16.02.1927,1927-02-16,1927.125,157.41
17.02.1927,1927-02-17,1927.128,157.97
18.02.1927,1927-02-18,1927.131,158.56
19.02.1927,1927-02-19,1927.133,158.71
21.02.1927,1927-02-21,1927.139,158.8
23.02.1927,1927-02-23,1927.144,160.43
24.02.1927,1927-02-24,1927.147,160.11
25.02.1927,1927-02-25,1927.15,160.68
26.02.1927,1927-02-26,1927.153,160.83
28.02.1927,1927-02-28,1927.158,161.96
01.03.1927,1927-03-01,1927.167,161.42
02.03.1927,1927-03-02,1927.169,159.07
03.03.1927,1927-03-03,1927.172,160.89
04.03.1927,1927-03-04,1927.175,159.68
05.03.1927,1927-03-05,1927.178,159.23
07.03.1927,1927-03-07,1927.183,158.62
08.03.1927,1927-03-08,1927.186,158.84
09.03.1927,1927-03-09,1927.189,159.86
10.03.1927,1927-03-10,1927.192,160.87
11.03.1927,1927-03-11,1927.194,160.18
12.03.1927,1927-03-12,1927.197,160.73
14.03.1927,1927-03-14,1927.203,161.43
15.03.1927,1927-03-15,1927.206,160.03
16.03.1927,1927-03-16,1927.208,161.61
17.03.1927,1927-03-17,1927.211,161.78
18.03.1927,1927-03-18,1927.214,160.68
19.03.1927,1927-03-19,1927.217,160.56
21.03.1927,1927-03-21,1927.222,160.81
22.03.1927,1927-03-22,1927.225,158.41
23.03.1927,1927-03-23,1927.228,158.85
24.03.1927,1927-03-24,1927.231,160.3
25.03.1927,1927-03-25,1927.233,160.21
26.03.1927,1927-03-26,1927.236,160.55
28.03.1927,1927-03-28,1927.242,161.01
29.03.1927,1927-03-29,1927.244,160.62
30.03.1927,1927-03-30,1927.247,159.66
31.03.1927,1927-03-31,1927.25,160.08
01.04.1927,1927-04-01,1927.25,160.71
02.04.1927,1927-04-02,1927.253,160.66
04.04.1927,1927-04-04,1927.258,161.7
05.04.1927,1927-04-05,1927.261,162.68
06.04.1927,1927-04-06,1927.264,162.69
07.04.1927,1927-04-07,1927.267,162.5
08.04.1927,1927-04-08,1927.269,162.52
09.04.1927,1927-04-09,1927.272,162.69
11.04.1927,1927-04-11,1927.278,163.61
12.04.1927,1927-04-12,1927.281,163.38
13.04.1927,1927-04-13,1927.283,164.17
14.04.1927,1927-04-14,1927.286,164.78
16.04.1927,1927-04-16,1927.292,165.59
18.04.1927,1927-04-18,1927.297,165.48
19.04.1927,1927-04-19,1927.3,165.93
20.04.1927,1927-04-20,1927.303,166.1
21.04.1927,1927-04-21,1927.306,166.66
22.04.1927,1927-04-22,1927.308,167.36
23.04.1927,1927-04-23,1927.311,166.8
25.04.1927,1927-04-25,1927.317,163.73
26.04.1927,1927-04-26,1927.319,165.12
27.04.1927,1927-04-27,1927.322,165.23
28.04.1927,1927-04-28,1927.325,163.53
29.04.1927,1927-04-29,1927.328,164.64
30.04.1927,1927-04-30,1927.331,164.21
02.05.1927,1927-05-02,1927.336,164.55
03.05.1927,1927-05-03,1927.339,165.85
04.05.1927,1927-05-04,1927.342,168.05
05.05.1927,1927-05-05,1927.344,167.75
06.05.1927,1927-05-06,1927.347,167.85
07.05.1927,1927-05-07,1927.35,167.94
09.05.1927,1927-05-09,1927.356,168.15
10.05.1927,1927-05-10,1927.358,168.25
11.05.1927,1927-05-11,1927.361,167.58
12.05.1927,1927-05-12,1927.364,167.06
13.05.1927,1927-05-13,1927.367,168.15
14.05.1927,1927-05-14,1927.369,168.46
16.05.1927,1927-05-16,1927.375,166.68
17.05.1927,1927-05-17,1927.378,168.09
18.05.1927,1927-05-18,1927.381,168.98
19.05.1927,1927-05-19,1927.383,170.29
20.05.1927,1927-05-20,1927.386,171.75
21.05.1927,1927-05-21,1927.389,172.06
23.05.1927,1927-05-23,1927.394,171.67
24.05.1927,1927-05-24,1927.397,171.06
25.05.1927,1927-05-25,1927.4,171.51
26.05.1927,1927-05-26,1927.403,171.31
27.05.1927,1927-05-27,1927.406,172.15
28.05.1927,1927-05-28,1927.408,172.56
31.05.1927,1927-05-31,1927.417,172.96
01.06.1927,1927-06-01,1927.417,171.98
02.06.1927,1927-06-02,1927.419,171.88
03.06.1927,1927-06-03,1927.422,169.65
04.06.1927,1927-06-04,1927.425,170.16
06.06.1927,1927-06-06,1927.431,171.13
07.06.1927,1927-06-07,1927.433,170.18
08.06.1927,1927-06-08,1927.436,170.22
09.06.1927,1927-06-09,1927.439,170.85
10.06.1927,1927-06-10,1927.442,170.21
11.06.1927,1927-06-11,1927.444,170.63
14.06.1927,1927-06-14,1927.453,167.63
15.06.1927,1927-06-15,1927.456,168.78
16.06.1927,1927-06-16,1927.458,170.26
17.06.1927,1927-06-17,1927.461,170.15
18.06.1927,1927-06-18,1927.464,169.85
20.06.1927,1927-06-20,1927.469,169.5
21.06.1927,1927-06-21,1927.472,169.87
22.06.1927,1927-06-22,1927.475,169.5
23.06.1927,1927-06-23,1927.478,167.82
24.06.1927,1927-06-24,1927.481,168.04
25.06.1927,1927-06-25,1927.483,168.04
27.06.1927,1927-06-27,1927.489,165.73
28.06.1927,1927-06-28,1927.492,166.4
29.06.1927,1927-06-29,1927.494,166.53
30.06.1927,1927-06-30,1927.497,166.23
01.07.1927,1927-07-01,1927.5,168.06
02.07.1927,1927-07-02,1927.503,169.29
05.07.1927,1927-07-05,1927.511,170.95
06.07.1927,1927-07-06,1927.514,172.27
07.07.1927,1927-07-07,1927.517,171.96
08.07.1927,1927-07-08,1927.519,171.5
09.07.1927,1927-07-09,1927.522,171.98
11.07.1927,1927-07-11,1927.528,172.65
12.07.1927,1927-07-12,1927.531,173.11
13.07.1927,1927-07-13,1927.533,173.19
14.07.1927,1927-07-14,1927.536,174.38
15.07.1927,1927-07-15,1927.539,174.87
16.07.1927,1927-07-16,1927.542,174.93
18.07.1927,1927-07-18,1927.547,175.4
19.07.1927,1927-07-19,1927.55,177.02
20.07.1927,1927-07-20,1927.553,177.83
21.07.1927,1927-07-21,1927.556,177.75
22.07.1927,1927-07-22,1927.558,177.83
23.07.1927,1927-07-23,1927.561,178.11
25.07.1927,1927-07-25,1927.567,179.28
26.07.1927,1927-07-26,1927.569,179.72
27.07.1927,1927-07-27,1927.572,180.09
28.07.1927,1927-07-28,1927.575,180.73
29.07.1927,1927-07-29,1927.578,181.4
30.07.1927,1927-07-30,1927.581,182.61
01.08.1927,1927-08-01,1927.583,184.21
02.08.1927,1927-08-02,1927.586,185.55
03.08.1927,1927-08-03,1927.589,183.56
04.08.1927,1927-08-04,1927.592,184.64
05.08.1927,1927-08-05,1927.594,182.87
06.08.1927,1927-08-06,1927.597,182.51
08.08.1927,1927-08-08,1927.603,180.27
09.08.1927,1927-08-09,1927.606,182.05
10.08.1927,1927-08-10,1927.608,182.2
11.08.1927,1927-08-11,1927.611,180
12.08.1927,1927-08-12,1927.614,177.13
13.08.1927,1927-08-13,1927.617,179.34
15.08.1927,1927-08-15,1927.622,181.93
16.08.1927,1927-08-16,1927.625,183.36
17.08.1927,1927-08-17,1927.628,184.3
18.08.1927,1927-08-18,1927.631,184.15
19.08.1927,1927-08-19,1927.633,185.1
20.08.1927,1927-08-20,1927.636,185.8
22.08.1927,1927-08-22,1927.642,187.32
23.08.1927,1927-08-23,1927.644,187.49
24.08.1927,1927-08-24,1927.647,188.07
25.08.1927,1927-08-25,1927.65,187.5
26.08.1927,1927-08-26,1927.653,188.81
27.08.1927,1927-08-27,1927.656,189.3
29.08.1927,1927-08-29,1927.661,190
30.08.1927,1927-08-30,1927.664,190.63
31.08.1927,1927-08-31,1927.667,189.79
01.09.1927,1927-09-01,1927.667,191.56
02.09.1927,1927-09-02,1927.669,192.83
03.09.1927,1927-09-03,1927.672,191.26
06.09.1927,1927-09-06,1927.681,196.91
07.09.1927,1927-09-07,1927.683,197.75
08.09.1927,1927-09-08,1927.686,196.92
09.09.1927,1927-09-09,1927.689,194.6
10.09.1927,1927-09-10,1927.692,195.86
12.09.1927,1927-09-12,1927.697,194
13.09.1927,1927-09-13,1927.7,196.81
14.09.1927,1927-09-14,1927.703,198
15.09.1927,1927-09-15,1927.706,198.97
16.09.1927,1927-09-16,1927.708,198.85
17.09.1927,1927-09-17,1927.711,197.7
19.09.1927,1927-09-19,1927.717,196.38
20.09.1927,1927-09-20,1927.719,196.97
21.09.1927,1927-09-21,1927.722,196.26
22.09.1927,1927-09-22,1927.725,194.65
23.09.1927,1927-09-23,1927.728,195.42
24.09.1927,1927-09-24,1927.731,196.83
26.09.1927,1927-09-26,1927.736,194.64
27.09.1927,1927-09-27,1927.739,195.38
28.09.1927,1927-09-28,1927.742,194.11
29.09.1927,1927-09-29,1927.744,194.8
30.09.1927,1927-09-30,1927.747,197.59
01.10.1927,1927-10-01,1927.75,198.36
03.10.1927,1927-10-03,1927.756,199.78
04.10.1927,1927-10-04,1927.758,198.88
05.10.1927,1927-10-05,1927.761,199.22
06.10.1927,1927-10-06,1927.764,199.22
07.10.1927,1927-10-07,1927.767,197.5
08.10.1927,1927-10-08,1927.769,190.29
10.10.1927,1927-10-10,1927.775,189.03
11.10.1927,1927-10-11,1927.778,189.29
13.10.1927,1927-10-13,1927.783,190.45
14.10.1927,1927-10-14,1927.786,190.02
15.10.1927,1927-10-15,1927.789,190.18
17.10.1927,1927-10-17,1927.794,186.81
18.10.1927,1927-10-18,1927.797,187.32
19.10.1927,1927-10-19,1927.8,184.48
20.10.1927,1927-10-20,1927.803,183
21.10.1927,1927-10-21,1927.806,181.43
22.10.1927,1927-10-22,1927.808,179.78
24.10.1927,1927-10-24,1927.814,181.43
25.10.1927,1927-10-25,1927.817,185.31
26.10.1927,1927-10-26,1927.819,184.78
27.10.1927,1927-10-27,1927.822,183.96
28.10.1927,1927-10-28,1927.825,181.68
29.10.1927,1927-10-29,1927.828,180.32
31.10.1927,1927-10-31,1927.833,181.73
01.11.1927,1927-11-01,1927.833,181.65
02.11.1927,1927-11-02,1927.836,184.61
03.11.1927,1927-11-03,1927.839,186.5
04.11.1927,1927-11-04,1927.842,187.49
05.11.1927,1927-11-05,1927.844,188.47
07.11.1927,1927-11-07,1927.85,190.57
09.11.1927,1927-11-09,1927.856,189.31
10.11.1927,1927-11-10,1927.858,190.7
11.11.1927,1927-11-11,1927.861,193.34
12.11.1927,1927-11-12,1927.864,194.11
14.11.1927,1927-11-14,1927.869,195.91
15.11.1927,1927-11-15,1927.872,195.37
16.11.1927,1927-11-16,1927.875,194.53
17.11.1927,1927-11-17,1927.878,195.47
18.11.1927,1927-11-18,1927.881,196.68
19.11.1927,1927-11-19,1927.883,196.83
21.11.1927,1927-11-21,1927.889,194.9
22.11.1927,1927-11-22,1927.892,196.2
23.11.1927,1927-11-23,1927.894,197.1
25.11.1927,1927-11-25,1927.9,196.88
26.11.1927,1927-11-26,1927.903,196.97
28.11.1927,1927-11-28,1927.908,194.8
29.11.1927,1927-11-29,1927.911,196.95
30.11.1927,1927-11-30,1927.914,198.21
01.12.1927,1927-12-01,1927.917,196.58
02.12.1927,1927-12-02,1927.919,196.75
03.12.1927,1927-12-03,1927.922,197.34
05.12.1927,1927-12-05,1927.928,196.96
06.12.1927,1927-12-06,1927.931,196.44
07.12.1927,1927-12-07,1927.933,195.43
08.12.1927,1927-12-08,1927.936,193.58
09.12.1927,1927-12-09,1927.939,196.19
10.12.1927,1927-12-10,1927.942,196.38
12.12.1927,1927-12-12,1927.947,197.35
13.12.1927,1927-12-13,1927.95,198.05
14.12.1927,1927-12-14,1927.953,196.74
15.12.1927,1927-12-15,1927.956,197.09
16.12.1927,1927-12-16,1927.958,198.93
17.12.1927,1927-12-17,1927.961,199.95
19.12.1927,1927-12-19,1927.967,200.93
20.12.1927,1927-12-20,1927.969,200.93
21.12.1927,1927-12-21,1927.972,200.63
22.12.1927,1927-12-22,1927.975,200.62
23.12.1927,1927-12-23,1927.978,200.81
24.12.1927,1927-12-24,1927.981,200.3
27.12.1927,1927-12-27,1927.989,200.32
28.12.1927,1927-12-28,1927.992,198.6
29.12.1927,1927-12-29,1927.994,199.96
30.12.1927,1927-12-30,1927.997,200.7
31.12.1927,1927-12-31,1928,202.4
03.01.1928,1928-01-03,1928.006,203.35
04.01.1928,1928-01-04,1928.008,202.24
05.01.1928,1928-01-05,1928.011,199.61
06.01.1928,1928-01-06,1928.014,201.45
07.01.1928,1928-01-07,1928.017,201.97
09.01.1928,1928-01-09,1928.022,199.63
10.01.1928,1928-01-10,1928.025,197.52
11.01.1928,1928-01-11,1928.028,197.43
12.01.1928,1928-01-12,1928.031,198.35
13.01.1928,1928-01-13,1928.033,199.51
14.01.1928,1928-01-14,1928.036,197.96
16.01.1928,1928-01-16,1928.042,195.41
17.01.1928,1928-01-17,1928.044,195.35
18.01.1928,1928-01-18,1928.047,194.5
19.01.1928,1928-01-19,1928.05,196.24
20.01.1928,1928-01-20,1928.053,198.06
21.01.1928,1928-01-21,1928.056,198.46
23.01.1928,1928-01-23,1928.061,199.72
24.01.1928,1928-01-24,1928.064,201.01
25.01.1928,1928-01-25,1928.067,198.58
26.01.1928,1928-01-26,1928.069,199.6
27.01.1928,1928-01-27,1928.072,200.31
28.01.1928,1928-01-28,1928.075,198.87
30.01.1928,1928-01-30,1928.081,197.57
31.01.1928,1928-01-31,1928.083,198.59
01.02.1928,1928-02-01,1928.083,197.98
02.02.1928,1928-02-02,1928.086,199.2
03.02.1928,1928-02-03,1928.089,196.3
04.02.1928,1928-02-04,1928.092,196.53
06.02.1928,1928-02-06,1928.097,196.63
07.02.1928,1928-02-07,1928.1,196.85
08.02.1928,1928-02-08,1928.103,197.86
09.02.1928,1928-02-09,1928.106,199.35
10.02.1928,1928-02-10,1928.108,199.02
11.02.1928,1928-02-11,1928.111,199.16
14.02.1928,1928-02-14,1928.119,197.93
15.02.1928,1928-02-15,1928.122,197.59
16.02.1928,1928-02-16,1928.125,196.3
17.02.1928,1928-02-17,1928.128,192.48
18.02.1928,1928-02-18,1928.131,191.8
20.02.1928,1928-02-20,1928.136,191.33
21.02.1928,1928-02-21,1928.139,192.81
23.02.1928,1928-02-23,1928.144,193.09
24.02.1928,1928-02-24,1928.147,193.15
25.02.1928,1928-02-25,1928.15,193.08
27.02.1928,1928-02-27,1928.156,192.12
28.02.1928,1928-02-28,1928.158,193.94
29.02.1928,1928-02-29,1928.161,194.78
01.03.1928,1928-03-01,1928.167,194.81
02.03.1928,1928-03-02,1928.169,194.53
03.03.1928,1928-03-03,1928.172,195.43
05.03.1928,1928-03-05,1928.178,197.8
06.03.1928,1928-03-06,1928.181,199.51
07.03.1928,1928-03-07,1928.183,197.48
08.03.1928,1928-03-08,1928.186,198.26
09.03.1928,1928-03-09,1928.189,201.32
10.03.1928,1928-03-10,1928.192,200.24
12.03.1928,1928-03-12,1928.197,203.33
13.03.1928,1928-03-13,1928.2,202.31
14.03.1928,1928-03-14,1928.203,201.04
15.03.1928,1928-03-15,1928.206,202.91
16.03.1928,1928-03-16,1928.208,204.7
17.03.1928,1928-03-17,1928.211,204.03
19.03.1928,1928-03-19,1928.217,203.66
20.03.1928,1928-03-20,1928.219,205.23
21.03.1928,1928-03-21,1928.222,206.78
22.03.1928,1928-03-22,1928.225,206.67
23.03.1928,1928-03-23,1928.228,208.56
24.03.1928,1928-03-24,1928.231,209.1
26.03.1928,1928-03-26,1928.236,210.36
27.03.1928,1928-03-27,1928.239,210.38
28.03.1928,1928-03-28,1928.242,210.03
29.03.1928,1928-03-29,1928.244,210.76
30.03.1928,1928-03-30,1928.247,214.45
31.03.1928,1928-03-31,1928.25,213.35
02.04.1928,1928-04-02,1928.253,209.33
03.04.1928,1928-04-03,1928.256,209.95
04.04.1928,1928-04-04,1928.258,209.82
05.04.1928,1928-04-05,1928.261,212.12
09.04.1928,1928-04-09,1928.272,211.53
10.04.1928,1928-04-10,1928.275,209.23
11.04.1928,1928-04-11,1928.278,212.46
12.04.1928,1928-04-12,1928.281,212.13
13.04.1928,1928-04-13,1928.283,216.93
14.04.1928,1928-04-14,1928.286,215.15
16.04.1928,1928-04-16,1928.292,215.79
17.04.1928,1928-04-17,1928.294,213.02
18.04.1928,1928-04-18,1928.297,213.36
19.04.1928,1928-04-19,1928.3,214.07
20.04.1928,1928-04-20,1928.303,210.9
23.04.1928,1928-04-23,1928.311,207.94
24.04.1928,1928-04-24,1928.314,208.85
25.04.1928,1928-04-25,1928.317,208.96
26.04.1928,1928-04-26,1928.319,210.18
27.04.1928,1928-04-27,1928.322,212.25
28.04.1928,1928-04-28,1928.325,212.55
30.04.1928,1928-04-30,1928.331,211.63
01.05.1928,1928-05-01,1928.333,213.48
02.05.1928,1928-05-02,1928.336,213.88
03.05.1928,1928-05-03,1928.339,214.62
04.05.1928,1928-05-04,1928.342,217.66
07.05.1928,1928-05-07,1928.35,219.51
08.05.1928,1928-05-08,1928.353,220.09
09.05.1928,1928-05-09,1928.356,218.71
10.05.1928,1928-05-10,1928.358,218.43
11.05.1928,1928-05-11,1928.361,220.74
14.05.1928,1928-05-14,1928.369,220.88
15.05.1928,1928-05-15,1928.372,219.52
16.05.1928,1928-05-16,1928.375,216.65
17.05.1928,1928-05-17,1928.378,218.76
18.05.1928,1928-05-18,1928.381,217.64
21.05.1928,1928-05-21,1928.389,214.33
22.05.1928,1928-05-22,1928.392,211.73
23.05.1928,1928-05-23,1928.394,215.45
24.05.1928,1928-05-24,1928.397,217.53
25.05.1928,1928-05-25,1928.4,217.74
28.05.1928,1928-05-28,1928.408,214.05
29.05.1928,1928-05-29,1928.411,217.28
31.05.1928,1928-05-31,1928.417,219.81
01.06.1928,1928-06-01,1928.417,220.27
02.06.1928,1928-06-02,1928.419,220.96
04.06.1928,1928-06-04,1928.425,216.62
05.06.1928,1928-06-05,1928.428,217.8
06.06.1928,1928-06-06,1928.431,215.51
07.06.1928,1928-06-07,1928.433,215.08
08.06.1928,1928-06-08,1928.436,211.51
09.06.1928,1928-06-09,1928.439,209.01
11.06.1928,1928-06-11,1928.444,205.74
12.06.1928,1928-06-12,1928.447,202.65
13.06.1928,1928-06-13,1928.45,209.01
14.06.1928,1928-06-14,1928.453,210.76
15.06.1928,1928-06-15,1928.456,205.96
16.06.1928,1928-06-16,1928.458,205.75
18.06.1928,1928-06-18,1928.464,201.96
19.06.1928,1928-06-19,1928.467,202.01
20.06.1928,1928-06-20,1928.469,204.49
21.06.1928,1928-06-21,1928.472,204.15
22.06.1928,1928-06-22,1928.475,204.25
23.06.1928,1928-06-23,1928.478,203.3
25.06.1928,1928-06-25,1928.483,203.95
26.06.1928,1928-06-26,1928.486,206.08
27.06.1928,1928-06-27,1928.489,208.42
28.06.1928,1928-06-28,1928.492,209.63
29.06.1928,1928-06-29,1928.494,210.37
30.06.1928,1928-06-30,1928.497,210.55
02.07.1928,1928-07-02,1928.503,208.21
03.07.1928,1928-07-03,1928.506,211.9
05.07.1928,1928-07-05,1928.511,214.43
06.07.1928,1928-07-06,1928.514,212.49
07.07.1928,1928-07-07,1928.517,213.55
09.07.1928,1928-07-09,1928.522,213.86
10.07.1928,1928-07-10,1928.525,212.71
11.07.1928,1928-07-11,1928.528,206.43
12.07.1928,1928-07-12,1928.531,206.71
13.07.1928,1928-07-13,1928.533,207.83
14.07.1928,1928-07-14,1928.536,207.77
16.07.1928,1928-07-16,1928.542,205.1
17.07.1928,1928-07-17,1928.544,206.42
18.07.1928,1928-07-18,1928.547,209.3
19.07.1928,1928-07-19,1928.55,208.73
20.07.1928,1928-07-20,1928.553,209.95
21.07.1928,1928-07-21,1928.556,208.79
23.07.1928,1928-07-23,1928.561,210.84
24.07.1928,1928-07-24,1928.564,212
25.07.1928,1928-07-25,1928.567,213.04
26.07.1928,1928-07-26,1928.569,212.65
27.07.1928,1928-07-27,1928.572,215.66
28.07.1928,1928-07-28,1928.575,215.89
30.07.1928,1928-07-30,1928.581,216.62
31.07.1928,1928-07-31,1928.583,216
01.08.1928,1928-08-01,1928.583,216.78
02.08.1928,1928-08-02,1928.586,214.9
03.08.1928,1928-08-03,1928.589,216.15
04.08.1928,1928-08-04,1928.592,216.67
06.08.1928,1928-08-06,1928.597,218.04
07.08.1928,1928-08-07,1928.6,218.06
08.08.1928,1928-08-08,1928.603,215.19
09.08.1928,1928-08-09,1928.606,215.1
10.08.1928,1928-08-10,1928.608,214.91
11.08.1928,1928-08-11,1928.611,215.29
13.08.1928,1928-08-13,1928.617,215.53
14.08.1928,1928-08-14,1928.619,214.08
15.08.1928,1928-08-15,1928.622,219.4
16.08.1928,1928-08-16,1928.625,221.34
17.08.1928,1928-08-17,1928.628,222.41
18.08.1928,1928-08-18,1928.631,223.61
20.08.1928,1928-08-20,1928.636,225.77
21.08.1928,1928-08-21,1928.639,228.79
22.08.1928,1928-08-22,1928.642,229.71
23.08.1928,1928-08-23,1928.644,229.24
24.08.1928,1928-08-24,1928.647,233.68
25.08.1928,1928-08-25,1928.65,234.98
27.08.1928,1928-08-27,1928.656,234.83
28.08.1928,1928-08-28,1928.658,236.55
29.08.1928,1928-08-29,1928.661,238.28
30.08.1928,1928-08-30,1928.664,238.85
31.08.1928,1928-08-31,1928.667,240.41
01.09.1928,1928-09-01,1928.667,240.38
04.09.1928,1928-09-04,1928.675,240.25
05.09.1928,1928-09-05,1928.678,240.02
06.09.1928,1928-09-06,1928.681,239.06
07.09.1928,1928-09-07,1928.683,241.72
08.09.1928,1928-09-08,1928.686,241.11
10.09.1928,1928-09-10,1928.692,238.82
11.09.1928,1928-09-11,1928.694,241.05
12.09.1928,1928-09-12,1928.697,241.48
13.09.1928,1928-09-13,1928.7,240.2
14.09.1928,1928-09-14,1928.703,239.62
15.09.1928,1928-09-15,1928.706,240.02
17.09.1928,1928-09-17,1928.711,241.25
18.09.1928,1928-09-18,1928.714,240.11
19.09.1928,1928-09-19,1928.717,239.61
20.09.1928,1928-09-20,1928.719,239.08
21.09.1928,1928-09-21,1928.722,239.37
22.09.1928,1928-09-22,1928.725,238.84
24.09.1928,1928-09-24,1928.731,240.13
25.09.1928,1928-09-25,1928.733,240.41
26.09.1928,1928-09-26,1928.736,239.4
27.09.1928,1928-09-27,1928.739,236.86
28.09.1928,1928-09-28,1928.742,237.38
29.09.1928,1928-09-29,1928.744,239.43
01.10.1928,1928-10-01,1928.75,240.01
02.10.1928,1928-10-02,1928.753,238.14
03.10.1928,1928-10-03,1928.756,237.75
04.10.1928,1928-10-04,1928.758,240
05.10.1928,1928-10-05,1928.761,240.44
06.10.1928,1928-10-06,1928.764,240.17
08.10.1928,1928-10-08,1928.769,239.55
09.10.1928,1928-10-09,1928.772,241.73
10.10.1928,1928-10-10,1928.775,246.53
11.10.1928,1928-10-11,1928.778,247.69
13.10.1928,1928-10-13,1928.783,249.13
15.10.1928,1928-10-15,1928.789,249.85
16.10.1928,1928-10-16,1928.792,249.43
17.10.1928,1928-10-17,1928.794,250.87
18.10.1928,1928-10-18,1928.797,251.88
19.10.1928,1928-10-19,1928.8,256.59
20.10.1928,1928-10-20,1928.803,253.75
22.10.1928,1928-10-22,1928.808,253.6
23.10.1928,1928-10-23,1928.811,256.04
24.10.1928,1928-10-24,1928.814,257.03
25.10.1928,1928-10-25,1928.817,256.48
26.10.1928,1928-10-26,1928.819,251.44
27.10.1928,1928-10-27,1928.822,255.51
29.10.1928,1928-10-29,1928.828,257.13
30.10.1928,1928-10-30,1928.831,253.7
31.10.1928,1928-10-31,1928.833,252.16
01.11.1928,1928-11-01,1928.833,255.23
02.11.1928,1928-11-02,1928.836,254.38
03.11.1928,1928-11-03,1928.839,254.16
05.11.1928,1928-11-05,1928.844,257.58
07.11.1928,1928-11-07,1928.85,260.68
08.11.1928,1928-11-08,1928.853,261.11
09.11.1928,1928-11-09,1928.856,263.05
10.11.1928,1928-11-10,1928.858,265.58
12.11.1928,1928-11-12,1928.864,269.67
13.11.1928,1928-11-13,1928.867,269.89
14.11.1928,1928-11-14,1928.869,268.6
15.11.1928,1928-11-15,1928.872,269.42
16.11.1928,1928-11-16,1928.875,276.66
17.11.1928,1928-11-17,1928.878,277.48
19.11.1928,1928-11-19,1928.883,278.78
20.11.1928,1928-11-20,1928.886,283.9
21.11.1928,1928-11-21,1928.889,280.53
22.11.1928,1928-11-22,1928.892,290.34
23.11.1928,1928-11-23,1928.894,288.22
